x,y,u
6.523438e-01,4.531250e-01,8.780433e-01
6.562500e-01,4.531250e-01,8.723867e-01
6.601562e-01,4.531250e-01,8.665988e-01
6.640625e-01,4.531250e-01,8.606804e-01
6.679688e-01,4.531250e-01,8.546324e-01
6.718750e-01,4.531250e-01,8.484556e-01
6.757812e-01,4.531250e-01,8.421511e-01
6.796875e-01,4.531250e-01,8.357198e-01
6.835938e-01,4.531250e-01,8.291626e-01
6.875000e-01,4.531250e-01,8.224805e-01
6.914062e-01,4.531250e-01,8.156746e-01
6.953125e-01,4.531250e-01,8.087458e-01
6.992188e-01,4.531250e-01,8.016953e-01
7.031250e-01,4.531250e-01,7.945240e-01
7.070312e-01,4.531250e-01,7.872331e-01
7.109375e-01,4.531250e-01,7.798236e-01
7.148438e-01,4.531250e-01,7.722966e-01
7.187500e-01,4.531250e-01,7.646534e-01
7.226562e-01,4.531250e-01,7.568950e-01
7.265625e-01,4.531250e-01,7.490226e-01
7.304688e-01,4.531250e-01,7.410374e-01
7.343750e-01,4.531250e-01,7.329406e-01
7.382812e-01,4.531250e-01,7.247335e-01
7.421875e-01,4.531250e-01,7.164172e-01
7.460938e-01,4.531250e-01,7.079930e-01
7.500000e-01,4.531250e-01,6.994622e-01
7.539062e-01,4.531250e-01,6.908261e-01
7.578125e-01,4.531250e-01,6.820859e-01
7.617188e-01,4.531250e-01,6.732430e-01
7.656250e-01,4.531250e-01,6.642987e-01
7.695312e-01,4.531250e-01,6.552544e-01
7.734375e-01,4.531250e-01,6.461113e-01
7.773438e-01,4.531250e-01,6.368710e-01
7.812500e-01,4.531250e-01,6.275348e-01
7.851562e-01,4.531250e-01,6.181041e-01
7.890625e-01,4.531250e-01,6.085803e-01
7.929688e-01,4.531250e-01,5.989648e-01
7.968750e-01,4.531250e-01,5.892592e-01
8.007812e-01,4.531250e-01,5.794648e-01
8.046875e-01,4.531250e-01,5.695831e-01
8.085938e-01,4.531250e-01,5.596156e-01
8.125000e-01,4.531250e-01,5.495639e-01
8.164062e-01,4.531250e-01,5.394294e-01
8.203125e-01,4.531250e-01,5.292137e-01
8.242188e-01,4.531250e-01,5.189183e-01
8.281250e-01,4.531250e-01,5.085447e-01
8.320312e-01,4.531250e-01,4.980946e-01
8.359375e-01,4.531250e-01,4.875694e-01
8.398438e-01,4.531250e-01,4.769708e-01
8.437500e-01,4.531250e-01,4.663004e-01
8.476562e-01,4.531250e-01,4.555598e-01
8.515625e-01,4.531250e-01,4.447505e-01
8.554688e-01,4.531250e-01,4.338743e-01
8.593750e-01,4.531250e-01,4.229328e-01
8.632812e-01,4.531250e-01,4.119275e-01
8.671875e-01,4.531250e-01,4.008602e-01
8.710938e-01,4.531250e-01,3.897326e-01
8.750000e-01,4.531250e-01,3.785462e-01
8.789062e-01,4.531250e-01,3.673029e-01
8.828125e-01,4.531250e-01,3.560042e-01
8.867188e-01,4.531250e-01,3.446519e-01
8.906250e-01,4.531250e-01,3.332477e-01
8.945312e-01,4.531250e-01,3.217933e-01
8.984375e-01,4.531250e-01,3.102905e-01
9.023438e-01,4.531250e-01,2.987409e-01
9.062500e-01,4.531250e-01,2.871464e-01
9.101562e-01,4.531250e-01,2.755086e-01
9.140625e-01,4.531250e-01,2.638293e-01
9.179688e-01,4.531250e-01,2.521103e-01
9.218750e-01,4.531250e-01,2.403533e-01
9.257812e-01,4.531250e-01,2.285601e-01
9.296875e-01,4.531250e-01,2.167325e-01
9.335938e-01,4.531250e-01,2.048723e-01
9.375000e-01,4.531250e-01,1.929812e-01
9.414062e-01,4.531250e-01,1.810610e-01
9.453125e-01,4.531250e-01,1.691136e-01
9.492188e-01,4.531250e-01,1.571407e-01
9.531250e-01,4.531250e-01,1.451442e-01
9.570312e-01,4.531250e-01,1.331257e-01
9.609375e-01,4.531250e-01,1.210873e-01
9.648438e-01,4.531250e-01,1.090306e-01
9.687500e-01,4.531250e-01,9.695747e-02
9.726562e-01,4.531250e-01,8.486975e-02
9.765625e-01,4.531250e-01,7.276925e-02
9.804688e-01,4.531250e-01,6.065779e-02
9.843750e-01,4.531250e-01,4.853720e-02
9.882812e-01,4.531250e-01,3.640930e-02
9.921875e-01,4.531250e-01,2.427591e-02
9.960938e-01,4.531250e-01,1.213887e-02
3.906250e-03,4.570312e-01,1.216005e-02
7.812500e-03,4.570312e-01,2.431827e-02
1.171875e-02,4.570312e-01,3.647283e-02
1.562500e-02,4.570312e-01,4.862190e-02
1.953125e-02,4.570312e-01,6.076364e-02
2.343750e-02,4.570312e-01,7.289623e-02
2.734375e-02,4.570312e-01,8.501785e-02
3.125000e-02,4.570312e-01,9.712666e-02
3.515625e-02,4.570312e-01,1.092208e-01
3.906250e-02,4.570312e-01,1.212986e-01
4.296875e-02,4.570312e-01,1.333581e-01
4.687500e-02,4.570312e-01,1.453974e-01
5.078125e-02,4.570312e-01,1.574149e-01
5.468750e-02,4.570312e-01,1.694087e-01
5.859375e-02,4.570312e-01,1.813770e-01
6.250000e-02,4.570312e-01,1.933179e-01
6.640625e-02,4.570312e-01,2.052298e-01
7.031250e-02,4.570312e-01,2.171107e-01
7.421875e-02,4.570312e-01,2.289590e-01
7.812500e-02,4.570312e-01,2.407727e-01
8.203125e-02,4.570312e-01,2.525502e-01
8.593750e-02,4.570312e-01,2.642897e-01
8.984375e-02,4.570312e-01,2.759894e-01
9.375000e-02,4.570312e-01,2.876475e-01
9.765625e-02,4.570312e-01,2.992622e-01
1.015625e-01,4.570312e-01,3.108320e-01
1.054688e-01,4.570312e-01,3.223549e-01
1.093750e-01,4.570312e-01,3.338292e-01
1.132812e-01,4.570312e-01,3.452533e-01
1.171875e-01,4.570312e-01,3.566254e-01
1.210938e-01,4.570312e-01,3.679438e-01
1.250000e-01,4.570312e-01,3.792068e-01
1.289062e-01,4.570312e-01,3.904127e-01
1.328125e-01,4.570312e-01,4.015597e-01
1.367188e-01,4.570312e-01,4.126463e-01
1.406250e-01,4.570312e-01,4.236708e-01
1.445312e-01,4.570312e-01,4.346314e-01
1.484375e-01,4.570312e-01,4.455266e-01
1.523438e-01,4.570312e-01,4.563548e-01
1.562500e-01,4.570312e-01,4.671141e-01
1.601562e-01,4.570312e-01,4.778032e-01
1.640625e-01,4.570312e-01,4.884202e-01
1.679688e-01,4.570312e-01,4.989638e-01
1.718750e-01,4.570312e-01,5.094322e-01
1.757812e-01,4.570312e-01,5.198238e-01
1.796875e-01,4.570312e-01,5.301372e-01
1.835938e-01,4.570312e-01,5.403708e-01
1.875000e-01,4.570312e-01,5.505229e-01
1.914062e-01,4.570312e-01,5.605922e-01
1.953125e-01,4.570312e-01,5.705770e-01
1.992188e-01,4.570312e-01,5.804759e-01
2.031250e-01,4.570312e-01,5.902874e-01
2.070312e-01,4.570312e-01,6.000100e-01
2.109375e-01,4.570312e-01,6.096423e-01
2.148438e-01,4.570312e-01,6.191827e-01
2.187500e-01,4.570312e-01,6.286299e-01
2.226562e-01,4.570312e-01,6.379824e-01
2.265625e-01,4.570312e-01,6.472388e-01
2.304688e-01,4.570312e-01,6.563978e-01
2.343750e-01,4.570312e-01,6.654579e-01
2.382812e-01,4.570312e-01,6.744178e-01
2.421875e-01,4.570312e-01,6.832761e-01
2.460938e-01,4.570312e-01,6.920316e-01
2.500000e-01,4.570312e-01,7.006828e-01
2.539062e-01,4.570312e-01,7.092285e-01
2.578125e-01,4.570312e-01,7.176674e-01
2.617188e-01,4.570312e-01,7.259982e-01
2.656250e-01,4.570312e-01,7.342196e-01
2.695312e-01,4.570312e-01,7.423305e-01
2.734375e-01,4.570312e-01,7.503297e-01
2.773438e-01,4.570312e-01,7.582158e-01
2.812500e-01,4.570312e-01,7.659877e-01
2.851562e-01,4.570312e-01,7.736443e-01
2.890625e-01,4.570312e-01,7.811844e-01
2.929688e-01,4.570312e-01,7.886068e-01
2.968750e-01,4.570312e-01,7.959104e-01
3.007812e-01,4.570312e-01,8.030943e-01
3.046875e-01,4.570312e-01,8.101571e-01
3.085938e-01,4.570312e-01,8.170980e-01
3.125000e-01,4.570312e-01,8.239158e-01
3.164062e-01,4.570312e-01,8.306095e-01
3.203125e-01,4.570312e-01,8.371781e-01
3.242188e-01,4.570312e-01,8.436207e-01
3.281250e-01,4.570312e-01,8.499362e-01
3.320312e-01,4.570312e-01,8.561237e-01
3.359375e-01,4.570312e-01,8.621823e-01
3.398438e-01,4.570312e-01,8.681111e-01
3.437500e-01,4.570312e-01,8.739091e-01
3.476562e-01,4.570312e-01,8.795755e-01
3.515625e-01,4.570312e-01,8.851094e-01
3.554688e-01,4.570312e-01,8.905101e-01
3.593750e-01,4.570312e-01,8.957766e-01
3.632812e-01,4.570312e-01,9.009083e-01
3.671875e-01,4.570312e-01,9.059042e-01
3.710938e-01,4.570312e-01,9.107638e-01
3.750000e-01,4.570312e-01,9.154862e-01
3.789062e-01,4.570312e-01,9.200707e-01
3.828125e-01,4.570312e-01,9.245166e-01
3.867188e-01,4.570312e-01,9.288234e-01
3.906250e-01,4.570312e-01,9.329902e-01
3.945312e-01,4.570312e-01,9.370166e-01
3.984375e-01,4.570312e-01,9.409018e-01
4.023438e-01,4.570312e-01,9.446453e-01
4.062500e-01,4.570312e-01,9.482466e-01
4.101562e-01,4.570312e-01,9.517051e-01
4.140625e-01,4.570312e-01,9.550202e-01
4.179688e-01,4.570312e-01,9.581916e-01
4.218750e-01,4.570312e-01,9.612186e-01
4.257812e-01,4.570312e-01,9.641009e-01
4.296875e-01,4.570312e-01,9.668379e-01
4.335938e-01,4.570312e-01,9.694294e-01
4.375000e-01,4.570312e-01,9.718749e-01
4.414062e-01,4.570312e-01,9.741740e-01
4.453125e-01,4.570312e-01,9.763265e-01
4.492188e-01,4.570312e-01,9.783319e-01
4.531250e-01,4.570312e-01,9.801899e-01
4.570312e-01,4.570312e-01,9.819004e-01
4.609375e-01,4.570312e-01,9.834629e-01
4.648438e-01,4.570312e-01,9.848774e-01
4.687500e-01,4.570312e-01,9.861435e-01
4.726562e-01,4.570312e-01,9.872612e-01
4.765625e-01,4.570312e-01,9.882301e-01
4.804688e-01,4.570312e-01,9.890503e-01
4.843750e-01,4.570312e-01,9.897215e-01
4.882812e-01,4.570312e-01,9.902436e-01
4.921875e-01,4.570312e-01,9.906166e-01
4.960938e-01,4.570312e-01,9.908405e-01
5.000000e-01,4.570312e-01,9.909151e-01
5.039062e-01,4.570312e-01,9.908405e-01
5.078125e-01,4.570312e-01,9.906166e-01
5.117188e-01,4.570312e-01,9.902436e-01
5.156250e-01,4.570312e-01,9.897215e-01
5.195312e-01,4.570312e-01,9.890503e-01
5.234375e-01,4.570312e-01,9.882301e-01
5.273438e-01,4.570312e-01,9.872612e-01
5.312500e-01,4.570312e-01,9.861435e-01
5.351562e-01,4.570312e-01,9.848774e-01
5.390625e-01,4.570312e-01,9.834629e-01
5.429688e-01,4.570312e-01,9.819004e-01
5.468750e-01,4.570312e-01,9.801899e-01
5.507812e-01,4.570312e-01,9.783319e-01
5.546875e-01,4.570312e-01,9.763265e-01
5.585938e-01,4.570312e-01,9.741740e-01
5.625000e-01,4.570312e-01,9.718749e-01
5.664062e-01,4.570312e-01,9.694294e-01
5.703125e-01,4.570312e-01,9.668379e-01
5.742188e-01,4.570312e-01,9.641009e-01
5.781250e-01,4.570312e-01,9.612186e-01
5.820312e-01,4.570312e-01,9.581916e-01
5.859375e-01,4.570312e-01,9.550202e-01
5.898438e-01,4.570312e-01,9.517051e-01
5.937500e-01,4.570312e-01,9.482466e-01
5.976562e-01,4.570312e-01,9.446453e-01
6.015625e-01,4.570312e-01,9.409018e-01
6.054688e-01,4.570312e-01,9.370165e-01
6.093750e-01,4.570312e-01,9.329902e-01
6.132812e-01,4.570312e-01,9.288234e-01
6.171875e-01,4.570312e-01,9.245166e-01
6.210938e-01,4.570312e-01,9.200707e-01
6.250000e-01,4.570312e-01,9.154862e-01
6.289062e-01,4.570312e-01,9.107638e-01
6.328125e-01,4.570312e-01,9.059042e-01
6.367188e-01,4.570312e-01,9.009083e-01
6.406250e-01,4.570312e-01,8.957766e-01
6.445312e-01,4.570312e-01,8.905101e-01
6.484375e-01,4.570312e-01,8.851094e-01
6.523438e-01,4.570312e-01,8.795755e-01
6.562500e-01,4.570312e-01,8.739091e-01
6.601562e-01,4.570312e-01,8.681111e-01
6.640625e-01,4.570312e-01,8.621823e-01
6.679688e-01,4.570312e-01,8.561237e-01
6.718750e-01,4.570312e-01,8.499362e-01
6.757812e-01,4.570312e-01,8.436207e-01
6.796875e-01,4.570312e-01,8.371781e-01
6.835938e-01,4.570312e-01,8.306095e-01
6.875000e-01,4.570312e-01,8.239158e-01
6.914062e-01,4.570312e-01,8.170980e-01
6.953125e-01,4.570312e-01,8.101571e-01
6.992188e-01,4.570312e-01,8.030943e-01
7.031250e-01,4.570312e-01,7.959104e-01
7.070312e-01,4.570312e-01,7.886068e-01
7.109375e-01,4.570312e-01,7.811844e-01
7.148438e-01,4.570312e-01,7.736443e-01
7.187500e-01,4.570312e-01,7.659877e-01
7.226562e-01,4.570312e-01,7.582158e-01
7.265625e-01,4.570312e-01,7.503297e-01
7.304688e-01,4.570312e-01,7.423305e-01
7.343750e-01,4.570312e-01,7.342196e-01
7.382812e-01,4.570312e-01,7.259982e-01
7.421875e-01,4.570312e-01,7.176674e-01
7.460938e-01,4.570312e-01,7.092285e-01
7.500000e-01,4.570312e-01,7.006828e-01
7.539062e-01,4.570312e-01,6.920316e-01
7.578125e-01,4.570312e-01,6.832761e-01
7.617188e-01,4.570312e-01,6.744178e-01
7.656250e-01,4.570312e-01,6.654579e-01
7.695312e-01,4.570312e-01,6.563978e-01
7.734375e-01,4.570312e-01,6.472388e-01
7.773438e-01,4.570312e-01,6.379824e-01
7.812500e-01,4.570312e-01,6.286299e-01
7.851562e-01,4.570312e-01,6.191827e-01
7.890625e-01,4.570312e-01,6.096423e-01
7.929688e-01,4.570312e-01,6.000100e-01
7.968750e-01,4.570312e-01,5.902874e-01
8.007812e-01,4.570312e-01,5.804759e-01
8.046875e-01,4.570312e-01,5.705770e-01
8.085938e-01,4.570312e-01,5.605922e-01
8.125000e-01,4.570312e-01,5.505229e-01
8.164062e-01,4.570312e-01,5.403708e-01
8.203125e-01,4.570312e-01,5.301372e-01
8.242188e-01,4.570312e-01,5.198238e-01
8.281250e-01,4.570312e-01,5.094322e-01
8.320312e-01,4.570312e-01,4.989638e-01
8.359375e-01,4.570312e-01,4.884202e-01
8.398438e-01,4.570312e-01,4.778032e-01
8.437500e-01,4.570312e-01,4.671141e-01
8.476562e-01,4.570312e-01,4.563548e-01
8.515625e-01,4.570312e-01,4.455266e-01
8.554688e-01,4.570312e-01,4.346314e-01
8.593750e-01,4.570312e-01,4.236708e-01
8.632812e-01,4.570312e-01,4.126463e-01
8.671875e-01,4.570312e-01,4.015597e-01
8.710938e-01,4.570312e-01,3.904127e-01
8.750000e-01,4.570312e-01,3.792068e-01
8.789062e-01,4.570312e-01,3.679438e-01
8.828125e-01,4.570312e-01,3.566254e-01
8.867188e-01,4.570312e-01,3.452533e-01
8.906250e-01,4.570312e-01,3.338292e-01
8.945312e-01,4.570312e-01,3.223549e-01
8.984375e-01,4.570312e-01,3.108320e-01
9.023438e-01,4.570312e-01,2.992622e-01
9.062500e-01,4.570312e-01,2.876475e-01
9.101562e-01,4.570312e-01,2.759894e-01
9.140625e-01,4.570312e-01,2.642897e-01
9.179688e-01,4.570312e-01,2.525502e-01
9.218750e-01,4.570312e-01,2.407727e-01
9.257812e-01,4.570312e-01,2.289590e-01
9.296875e-01,4.570312e-01,2.171107e-01
9.335938e-01,4.570312e-01,2.052298e-01
9.375000e-01,4.570312e-01,1.933179e-01
9.414062e-01,4.570312e-01,1.813770e-01
9.453125e-01,4.570312e-01,1.694087e-01
9.492188e-01,4.570312e-01,1.574149e-01
9.531250e-01,4.570312e-01,1.453974e-01
9.570312e-01,4.570312e-01,1.333581e-01
9.609375e-01,4.570312e-01,1.212986e-01
9.648438e-01,4.570312e-01,1.092208e-01
9.687500e-01,4.570312e-01,9.712666e-02
9.726562e-01,4.570312e-01,8.501785e-02
9.765625e-01,4.570312e-01,7.289623e-02
9.804688e-01,4.570312e-01,6.076364e-02
9.843750e-01,4.570312e-01,4.862190e-02
9.882812e-01,4.570312e-01,3.647283e-02
9.921875e-01,4.570312e-01,2.431827e-02
9.960938e-01,4.570312e-01,1.216005e-02
3.906250e-03,4.609375e-01,1.217940e-02
7.812500e-03,4.609375e-01,2.435697e-02
1.171875e-02,4.609375e-01,3.653087e-02
1.562500e-02,4.609375e-01,4.869927e-02
1.953125e-02,4.609375e-01,6.086034e-02
2.343750e-02,4.609375e-01,7.301224e-02
2.734375e-02,4.609375e-01,8.515315e-02
3.125000e-02,4.609375e-01,9.728123e-02
3.515625e-02,4.609375e-01,1.093947e-01
3.906250e-02,4.609375e-01,1.214916e-01
4.296875e-02,4.609375e-01,1.335703e-01
4.687500e-02,4.609375e-01,1.456288e-01
5.078125e-02,4.609375e-01,1.576654e-01
5.468750e-02,4.609375e-01,1.696783e-01
5.859375e-02,4.609375e-01,1.816656e-01
6.250000e-02,4.609375e-01,1.936256e-01
6.640625e-02,4.609375e-01,2.055564e-01
7.031250e-02,4.609375e-01,2.174562e-01
7.421875e-02,4.609375e-01,2.293233e-01
7.812500e-02,4.609375e-01,2.411559e-01
8.203125e-02,4.609375e-01,2.529521e-01
8.593750e-02,4.609375e-01,2.647103e-01
8.984375e-02,4.609375e-01,2.764286e-01
9.375000e-02,4.609375e-01,2.881052e-01
9.765625e-02,4.609375e-01,2.997385e-01
1.015625e-01,4.609375e-01,3.113266e-01
1.054688e-01,4.609375e-01,3.228679e-01
1.093750e-01,4.609375e-01,3.343605e-01
1.132812e-01,4.609375e-01,3.458028e-01
1.171875e-01,4.609375e-01,3.571929e-01
1.210938e-01,4.609375e-01,3.685293e-01
1.250000e-01,4.609375e-01,3.798102e-01
1.289062e-01,4.609375e-01,3.910339e-01
1.328125e-01,4.609375e-01,4.021988e-01
1.367188e-01,4.609375e-01,4.133030e-01
1.406250e-01,4.609375e-01,4.243450e-01
1.445312e-01,4.609375e-01,4.353231e-01
1.484375e-01,4.609375e-01,4.462356e-01
1.523438e-01,4.609375e-01,4.570810e-01
1.562500e-01,4.609375e-01,4.678575e-01
1.601562e-01,4.609375e-01,4.785635e-01
1.640625e-01,4.609375e-01,4.891975e-01
1.679688e-01,4.609375e-01,4.997578e-01
1.718750e-01,4.609375e-01,5.102429e-01
1.757812e-01,4.609375e-01,5.206511e-01
1.796875e-01,4.609375e-01,5.309809e-01
1.835938e-01,4.609375e-01,5.412307e-01
1.875000e-01,4.609375e-01,5.513990e-01
1.914062e-01,4.609375e-01,5.614843e-01
1.953125e-01,4.609375e-01,5.714850e-01
1.992188e-01,4.609375e-01,5.813997e-01
2.031250e-01,4.609375e-01,5.912268e-01
2.070312e-01,4.609375e-01,6.009649e-01
2.109375e-01,4.609375e-01,6.106124e-01
2.148438e-01,4.609375e-01,6.201680e-01
2.187500e-01,4.609375e-01,6.296303e-01
2.226562e-01,4.609375e-01,6.389977e-01
2.265625e-01,4.609375e-01,6.482688e-01
2.304688e-01,4.609375e-01,6.574424e-01
2.343750e-01,4.609375e-01,6.665169e-01
2.382812e-01,4.609375e-01,6.754910e-01
2.421875e-01,4.609375e-01,6.843635e-01
2.460938e-01,4.609375e-01,6.931328e-01
2.500000e-01,4.609375e-01,7.017978e-01
2.539062e-01,4.609375e-01,7.103571e-01
2.578125e-01,4.609375e-01,7.188094e-01
2.617188e-01,4.609375e-01,7.271535e-01
2.656250e-01,4.609375e-01,7.353881e-01
2.695312e-01,4.609375e-01,7.435119e-01
2.734375e-01,4.609375e-01,7.515237e-01
2.773438e-01,4.609375e-01,7.594224e-01
2.812500e-01,4.609375e-01,7.672067e-01
2.851562e-01,4.609375e-01,7.748754e-01
2.890625e-01,4.609375e-01,7.824275e-01
2.929688e-01,4.609375e-01,7.898618e-01
2.968750e-01,4.609375e-01,7.971770e-01
3.007812e-01,4.609375e-01,8.043723e-01
3.046875e-01,4.609375e-01,8.114464e-01
3.085938e-01,4.609375e-01,8.183983e-01
3.125000e-01,4.609375e-01,8.252269e-01
3.164062e-01,4.609375e-01,8.319313e-01
3.203125e-01,4.609375e-01,8.385104e-01
3.242188e-01,4.609375e-01,8.449632e-01
3.281250e-01,4.609375e-01,8.512888e-01
3.320312e-01,4.609375e-01,8.574861e-01
3.359375e-01,4.609375e-01,8.635544e-01
3.398438e-01,4.609375e-01,8.694926e-01
3.437500e-01,4.609375e-01,8.752998e-01
3.476562e-01,4.609375e-01,8.809752e-01
3.515625e-01,4.609375e-01,8.865180e-01
3.554688e-01,4.609375e-01,8.919272e-01
3.593750e-01,4.609375e-01,8.972021e-01
3.632812e-01,4.609375e-01,9.023419e-01
3.671875e-01,4.609375e-01,9.073459e-01
3.710938e-01,4.609375e-01,9.122131e-01
3.750000e-01,4.609375e-01,9.169430e-01
3.789062e-01,4.609375e-01,9.215348e-01
3.828125e-01,4.609375e-01,9.259879e-01
3.867188e-01,4.609375e-01,9.303015e-01
3.906250e-01,4.609375e-01,9.344749e-01
3.945312e-01,4.609375e-01,9.385077e-01
3.984375e-01,4.609375e-01,9.423991e-01
4.023438e-01,4.609375e-01,9.461486e-01
4.062500e-01,4.609375e-01,9.497556e-01
4.101562e-01,4.609375e-01,9.532196e-01
4.140625e-01,4.609375e-01,9.565400e-01
4.179688e-01,4.609375e-01,9.597164e-01
4.218750e-01,4.609375e-01,9.627482e-01
4.257812e-01,4.609375e-01,9.656351e-01
4.296875e-01,4.609375e-01,9.683765e-01
4.335938e-01,4.609375e-01,9.709722e-01
4.375000e-01,4.609375e-01,9.734215e-01
4.414062e-01,4.609375e-01,9.757243e-01
4.453125e-01,4.609375e-01,9.778802e-01
4.492188e-01,4.609375e-01,9.798887e-01
4.531250e-01,4.609375e-01,9.817498e-01
4.570312e-01,4.609375e-01,9.834629e-01
4.609375e-01,4.609375e-01,9.850280e-01
4.648438e-01,4.609375e-01,9.864447e-01
4.687500e-01,4.609375e-01,9.877129e-01
4.726562e-01,4.609375e-01,9.888323e-01
4.765625e-01,4.609375e-01,9.898028e-01
4.804688e-01,4.609375e-01,9.906242e-01
4.843750e-01,4.609375e-01,9.912965e-01
4.882812e-01,4.609375e-01,9.918195e-01
4.921875e-01,4.609375e-01,9.921931e-01
4.960938e-01,4.609375e-01,9.924173e-01
5.000000e-01,4.609375e-01,9.924920e-01
5.039062e-01,4.609375e-01,9.924173e-01
5.078125e-01,4.609375e-01,9.921931e-01
5.117188e-01,4.609375e-01,9.918195e-01
5.156250e-01,4.609375e-01,9.912965e-01
5.195312e-01,4.609375e-01,9.906242e-01
5.234375e-01,4.609375e-01,9.898028e-01
5.273438e-01,4.609375e-01,9.888323e-01
5.312500e-01,4.609375e-01,9.877129e-01
5.351562e-01,4.609375e-01,9.864447e-01
5.390625e-01,4.609375e-01,9.850280e-01
5.429688e-01,4.609375e-01,9.834629e-01
5.468750e-01,4.609375e-01,9.817498e-01
5.507812e-01,4.609375e-01,9.798887e-01
5.546875e-01,4.609375e-01,9.778802e-01
5.585938e-01,4.609375e-01,9.757243e-01
5.625000e-01,4.609375e-01,9.734215e-01
5.664062e-01,4.609375e-01,9.709722e-01
5.703125e-01,4.609375e-01,9.683765e-01
5.742188e-01,4.609375e-01,9.656351e-01
5.781250e-01,4.609375e-01,9.627482e-01
5.820312e-01,4.609375e-01,9.597164e-01
5.859375e-01,4.609375e-01,9.565400e-01
5.898438e-01,4.609375e-01,9.532196e-01
5.937500e-01,4.609375e-01,9.497556e-01
5.976562e-01,4.609375e-01,9.461486e-01
6.015625e-01,4.609375e-01,9.423991e-01
6.054688e-01,4.609375e-01,9.385077e-01
6.093750e-01,4.609375e-01,9.344749e-01
6.132812e-01,4.609375e-01,9.303015e-01
6.171875e-01,4.609375e-01,9.259879e-01
6.210938e-01,4.609375e-01,9.215348e-01
6.250000e-01,4.609375e-01,9.169430e-01
6.289062e-01,4.609375e-01,9.122131e-01
6.328125e-01,4.609375e-01,9.073459e-01
6.367188e-01,4.609375e-01,9.023419e-01
6.406250e-01,4.609375e-01,8.972021e-01
6.445312e-01,4.609375e-01,8.919272e-01
6.484375e-01,4.609375e-01,8.865180e-01
6.523438e-01,4.609375e-01,8.809752e-01
6.562500e-01,4.609375e-01,8.752998e-01
6.601562e-01,4.609375e-01,8.694926e-01
6.640625e-01,4.609375e-01,8.635544e-01
6.679688e-01,4.609375e-01,8.574861e-01
6.718750e-01,4.609375e-01,8.512888e-01
6.757812e-01,4.609375e-01,8.449632e-01
6.796875e-01,4.609375e-01,8.385104e-01
6.835938e-01,4.609375e-01,8.319313e-01
6.875000e-01,4.609375e-01,8.252269e-01
6.914062e-01,4.609375e-01,8.183983e-01
6.953125e-01,4.609375e-01,8.114464e-01
6.992188e-01,4.609375e-01,8.043723e-01
7.031250e-01,4.609375e-01,7.971770e-01
7.070312e-01,4.609375e-01,7.898618e-01
7.109375e-01,4.609375e-01,7.824275e-01
7.148438e-01,4.609375e-01,7.748754e-01
7.187500e-01,4.609375e-01,7.672067e-01
7.226562e-01,4.609375e-01,7.594224e-01
7.265625e-01,4.609375e-01,7.515237e-01
7.304688e-01,4.609375e-01,7.435119e-01
7.343750e-01,4.609375e-01,7.353881e-01
7.382812e-01,4.609375e-01,7.271535e-01
7.421875e-01,4.609375e-01,7.188094e-01
7.460938e-01,4.609375e-01,7.103571e-01
7.500000e-01,4.609375e-01,7.017978e-01
7.539062e-01,4.609375e-01,6.931328e-01
7.578125e-01,4.609375e-01,6.843635e-01
7.617188e-01,4.609375e-01,6.754910e-01
7.656250e-01,4.609375e-01,6.665169e-01
7.695312e-01,4.609375e-01,6.574424e-01
7.734375e-01,4.609375e-01,6.482688e-01
7.773438e-01,4.609375e-01,6.389977e-01
7.812500e-01,4.609375e-01,6.296303e-01
7.851562e-01,4.609375e-01,6.201680e-01
7.890625e-01,4.609375e-01,6.106124e-01
7.929688e-01,4.609375e-01,6.009649e-01
7.968750e-01,4.609375e-01,5.912268e-01
8.007812e-01,4.609375e-01,5.813997e-01
8.046875e-01,4.609375e-01,5.714850e-01
8.085938e-01,4.609375e-01,5.614843e-01
8.125000e-01,4.609375e-01,5.513990e-01
8.164062e-01,4.609375e-01,5.412307e-01
8.203125e-01,4.609375e-01,5.309809e-01
8.242188e-01,4.609375e-01,5.206511e-01
8.281250e-01,4.609375e-01,5.102429e-01
8.320312e-01,4.609375e-01,4.997578e-01
8.359375e-01,4.609375e-01,4.891975e-01
8.398438e-01,4.609375e-01,4.785635e-01
8.437500e-01,4.609375e-01,4.678575e-01
8.476562e-01,4.609375e-01,4.570810e-01
8.515625e-01,4.609375e-01,4.462356e-01
8.554688e-01,4.609375e-01,4.353231e-01
8.593750e-01,4.609375e-01,4.243450e-01
8.632812e-01,4.609375e-01,4.133030e-01
8.671875e-01,4.609375e-01,4.021988e-01
8.710938e-01,4.609375e-01,3.910339e-01
8.750000e-01,4.609375e-01,3.798102e-01
8.789062e-01,4.609375e-01,3.685293e-01
8.828125e-01,4.609375e-01,3.571929e-01
8.867188e-01,4.609375e-01,3.458028e-01
8.906250e-01,4.609375e-01,3.343605e-01
8.945312e-01,4.609375e-01,3.228679e-01
8.984375e-01,4.609375e-01,3.113266e-01
9.023438e-01,4.609375e-01,2.997385e-01
9.062500e-01,4.609375e-01,2.881052e-01
9.101562e-01,4.609375e-01,2.764286e-01
9.140625e-01,4.609375e-01,2.647103e-01
9.179688e-01,4.609375e-01,2.529521e-01
9.218750e-01,4.609375e-01,2.411559e-01
9.257812e-01,4.609375e-01,2.293233e-01
9.296875e-01,4.609375e-01,2.174562e-01
9.335938e-01,4.609375e-01,2.055564e-01
